playerID,Name,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,HBP,SH
murraed02,Eddie Murray,1981,99,378,57,111,21,2,22,78.0,40,10.0,1.0,0.0
fingero01,Rollie Fingers,1981,47,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
smithoz01,Ozzie Smith,1981,110,450,53,100,11,2,0,21.0,41,1.0,5.0,10.0
schmimi01,Mike Schmidt,1981,102,354,78,112,19,2,31,91.0,73,18.0,4.0,0.0
morrija02,Jack Morris,1981,25,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
eckerde01,Dennis Eckersley,1981,23,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
morgajo02,Joe Morgan,1981,90,308,47,74,16,1,8,31.0,66,7.0,0.0,1.0
benchjo01,Johnny Bench,1981,52,178,14,55,8,0,8,25.0,17,3.0,0.0,1.0
perezto01,Tony Perez,1981,84,306,35,77,11,3,9,39.0,27,0.0,0.0,0.0
blylebe01,Bert Blyleven,1981,20,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
jenkife01,Fergie Jenkins,1981,19,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
sandbry01,Ryne Sandberg,1981,13,6,2,1,0,0,0,0.0,0,0.0,0.0,0.0
brettge01,George Brett,1981,89,347,42,109,27,7,6,43.0,27,7.0,1.0,0.0
jacksre01,Reggie Jackson,1981,94,334,33,79,17,1,15,54.0,46,2.0,1.0,0.0
palmeji01,Jim Palmer,1981,22,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
raineti01,Tim Raines,1981,88,313,61,95,13,7,5,37.0,45,5.0,2.0,0.0
ryanno01,Nolan Ryan,1981,21,51,3,11,1,0,0,1.0,5,0.0,0.0,4.0
niekrph01,Phil Niekro,1981,22,52,1,4,0,0,0,1.0,0,0.0,0.0,3.0
perryga01,Gaylord Perry,1981,24,48,5,12,2,0,1,7.0,0,0.0,1.0,5.0
stargwi01,Willie Stargell,1982,74,73,6,17,4,0,3,17.0,10,1.0,0.0,0.0
suttodo01,Don Sutton,1982,27,68,3,11,0,0,0,1.0,2,0.0,0.0,4.0
suttebr01,Bruce Sutter,1982,70,8,1,1,0,0,0,1.0,0,0.0,0.0,2.0
benchjo01,Johnny Bench,1982,119,399,44,103,16,0,13,38.0,37,2.0,0.0,1.0
yountro01,Robin Yount,1982,156,635,129,210,46,12,29,114.0,54,2.0,1.0,4.0
smithoz01,Ozzie Smith,1982,140,488,58,121,24,1,2,43.0,68,12.0,2.0,4.0
dawsoan01,Andre Dawson,1982,148,608,107,183,37,7,23,83.0,34,4.0,8.0,4.0
eckerde01,Dennis Eckersley,1982,33,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
trammal01,Alan Trammell,1982,157,489,66,126,34,3,9,57.0,52,0.0,0.0,9.0
yastrca01,Carl Yastrzemski,1982,131,459,53,126,22,1,16,72.0,59,1.0,2.0,0.0
cartega01,Gary Carter,1982,154,557,91,163,32,1,29,97.0,78,11.0,6.0,4.0
blylebe01,Bert Blyleven,1982,4,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
boggswa01,Wade Boggs,1982,104,338,51,118,14,1,5,44.0,35,4.0,0.0,4.0
carltst01,Steve Carlton,1982,38,101,8,22,4,0,2,8.0,0,0.0,0.0,8.0
brettge01,George Brett,1982,144,552,101,166,32,9,21,82.0,71,14.0,1.0,0.0
carewro01,Rod Carew,1982,138,523,88,167,25,5,3,44.0,67,5.0,2.0,16.0
winfida01,Dave Winfield,1982,140,539,84,151,24,8,37,106.0,45,7.0,0.0,5.0
suttodo01,Don Sutton,1982,7,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
fingero01,Rollie Fingers,1982,50,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
sandbry01,Ryne Sandberg,1982,156,635,103,172,33,5,7,54.0,36,3.0,4.0,7.0
jacksre01,Reggie Jackson,1982,153,530,92,146,17,1,39,101.0,85,12.0,2.0,0.0
morgajo02,Joe Morgan,1982,134,463,68,134,19,4,14,61.0,85,4.0,2.0,1.0
schmimi01,Mike Schmidt,1982,148,514,108,144,26,3,35,87.0,107,17.0,3.0,0.0
seaveto01,Tom Seaver,1982,22,34,3,6,2,0,0,0.0,2,0.0,0.0,5.0
gossari01,Rich Gossage,1982,56,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
morrija02,Jack Morris,1982,37,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
raineti01,Tim Raines,1982,156,647,90,179,32,8,4,43.0,75,9.0,2.0,6.0
ripkeca01,Cal Ripken,1982,160,598,90,158,32,5,28,93.0,46,3.0,3.0,2.0
ryanno01,Nolan Ryan,1982,35,83,5,10,0,0,0,3.0,5,0.0,0.0,6.0
murraed02,Eddie Murray,1982,151,550,87,174,30,1,32,110.0,70,18.0,1.0,0.0
molitpa01,Paul Molitor,1982,160,666,136,201,26,8,19,71.0,69,1.0,1.0,10.0
niekrph01,Phil Niekro,1982,35,87,6,17,4,0,1,7.0,0,0.0,0.0,3.0
riceji01,Jim Rice,1982,145,573,86,177,24,5,24,97.0,55,6.0,7.0,0.0
palmeji01,Jim Palmer,1982,36,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
fiskca01,Carlton Fisk,1982,135,476,66,127,17,3,14,65.0,46,7.0,6.0,4.0
perezto01,Tony Perez,1982,69,196,18,51,14,2,6,31.0,19,3.0,0.0,0.0
perryga01,Gaylord Perry,1982,32,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
gwynnto01,Tony Gwynn,1982,54,190,33,55,12,2,1,17.0,14,0.0,0.0,4.0
jenkife01,Fergie Jenkins,1982,34,67,2,10,2,0,0,6.0,0,0.0,0.0,12.0
henderi01,Rickey Henderson,1982,149,536,119,143,24,4,10,51.0,116,1.0,2.0,0.0
morgajo02,Joe Morgan,1983,123,404,72,93,20,1,16,59.0,89,1.0,4.0,1.0
perezto01,Tony Perez,1983,91,253,18,61,11,2,6,43.0,28,1.0,1.0,0.0
raineti01,Tim Raines,1983,156,615,133,183,32,8,11,71.0,97,9.0,2.0,2.0
eckerde01,Dennis Eckersley,1983,28,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
smithoz01,Ozzie Smith,1983,159,552,69,134,30,6,3,50.0,64,9.0,1.0,7.0
palmeji01,Jim Palmer,1983,14,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
brettge01,George Brett,1983,123,464,90,144,38,2,25,93.0,57,13.0,1.0,0.0
perryga01,Gaylord Perry,1983,16,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
boggswa01,Wade Boggs,1983,153,582,100,210,44,7,5,74.0,92,2.0,1.0,3.0
ryanno01,Nolan Ryan,1983,29,69,3,5,0,0,0,2.0,2,0.0,0.0,4.0
jenkife01,Fergie Jenkins,1983,33,53,3,13,2,1,0,5.0,1,0.0,0.0,5.0
benchjo01,Johnny Bench,1983,110,310,32,79,15,2,12,54.0,24,1.0,0.0,0.0
schmimi01,Mike Schmidt,1983,154,534,104,136,16,4,40,109.0,128,17.0,3.0,0.0
blylebe01,Bert Blyleven,1983,24,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
niekrph01,Phil Niekro,1983,34,65,3,12,2,0,0,5.0,1,0.0,0.0,6.0
sandbry01,Ryne Sandberg,1983,158,633,94,165,25,4,8,48.0,51,3.0,3.0,7.0
perryga01,Gaylord Perry,1983,14,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
morrija02,Jack Morris,1983,44,0,3,0,0,0,0,0.0,0,0.0,0.0,0.0
murraed02,Eddie Murray,1983,156,582,115,178,30,3,33,111.0,86,13.0,3.0,0.0
suttodo01,Don Sutton,1983,31,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
riceji01,Jim Rice,1983,155,626,90,191,34,1,39,126.0,52,10.0,6.0,0.0
yastrca01,Carl Yastrzemski,1983,119,380,38,101,24,0,10,56.0,54,11.0,2.0,0.0
jacksre01,Reggie Jackson,1983,116,397,43,77,14,1,14,49.0,52,5.0,4.0,0.0
cartega01,Gary Carter,1983,145,541,63,146,37,3,17,79.0,51,7.0,7.0,2.0
yountro01,Robin Yount,1983,149,578,102,178,42,10,17,80.0,72,6.0,3.0,1.0
suttebr01,Bruce Sutter,1983,60,7,0,0,0,0,0,0.0,0,0.0,0.0,1.0
molitpa01,Paul Molitor,1983,152,608,95,164,28,6,15,47.0,59,4.0,2.0,7.0
carltst01,Steve Carlton,1983,37,97,9,19,5,0,0,1.0,2,0.0,0.0,6.0
henderi01,Rickey Henderson,1983,145,513,105,150,25,7,9,48.0,103,8.0,4.0,1.0
gwynnto01,Tony Gwynn,1983,86,304,34,94,12,2,1,37.0,23,5.0,0.0,4.0
ripkeca01,Cal Ripken,1983,162,663,121,211,47,2,27,102.0,58,0.0,0.0,0.0
carewro01,Rod Carew,1983,129,472,66,160,24,2,2,44.0,57,9.0,1.0,3.0
dawsoan01,Andre Dawson,1983,159,633,104,189,36,10,32,113.0,38,12.0,9.0,0.0
gossari01,Rich Gossage,1983,57,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
seaveto01,Tom Seaver,1983,34,64,6,10,0,2,0,4.0,6,0.0,0.0,6.0
fiskca01,Carlton Fisk,1983,138,488,85,141,26,4,26,86.0,46,3.0,6.0,2.0
winfida01,Dave Winfield,1983,152,598,99,169,26,8,32,116.0,58,2.0,2.0,0.0
trammal01,Alan Trammell,1983,142,505,83,161,31,2,14,66.0,57,2.0,0.0,15.0
gwynnto01,Tony Gwynn,1984,158,606,88,213,21,10,5,71.0,59,13.0,2.0,6.0
eckerde01,Dennis Eckersley,1984,9,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
suttebr01,Bruce Sutter,1984,71,10,0,0,0,0,0,0.0,0,0.0,0.0,0.0
dawsoan01,Andre Dawson,1984,138,533,73,132,23,6,17,86.0,41,2.0,2.0,1.0
perezto01,Tony Perez,1984,71,137,9,33,6,1,2,15.0,11,2.0,0.0,0.0
suttodo01,Don Sutton,1984,33,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
trammal01,Alan Trammell,1984,139,555,85,174,34,5,14,69.0,60,2.0,3.0,6.0
henderi01,Rickey Henderson,1984,142,502,113,147,27,4,16,58.0,86,1.0,5.0,1.0
cartega01,Gary Carter,1984,159,596,75,175,32,1,27,106.0,64,9.0,6.0,0.0
blylebe01,Bert Blyleven,1984,33,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
ryanno01,Nolan Ryan,1984,30,61,3,6,2,0,0,1.0,2,0.0,0.0,5.0
carltst01,Steve Carlton,1984,34,84,8,16,2,0,1,10.0,2,0.0,0.0,3.0
ripkeca01,Cal Ripken,1984,162,641,103,195,37,7,27,86.0,71,1.0,2.0,0.0
boggswa01,Wade Boggs,1984,158,625,109,203,31,4,6,55.0,89,6.0,0.0,8.0
carewro01,Rod Carew,1984,93,329,42,97,8,1,3,31.0,40,1.0,0.0,5.0
brettge01,George Brett,1984,104,377,42,107,21,3,13,69.0,38,6.0,0.0,0.0
fingero01,Rollie Fingers,1984,33,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
gossari01,Rich Gossage,1984,62,22,0,4,0,0,0,0.0,1,0.0,0.0,2.0
riceji01,Jim Rice,1984,159,657,98,184,25,7,28,122.0,44,8.0,1.0,0.0
sandbry01,Ryne Sandberg,1984,156,636,114,200,36,19,19,84.0,52,3.0,3.0,5.0
raineti01,Tim Raines,1984,160,622,106,192,38,9,8,60.0,87,7.0,2.0,3.0
puckeki01,Kirby Puckett,1984,128,557,63,165,12,5,0,31.0,16,1.0,4.0,4.0
smithoz01,Ozzie Smith,1984,124,412,53,106,20,5,1,44.0,56,5.0,2.0,11.0
molitpa01,Paul Molitor,1984,13,46,3,10,1,0,0,6.0,2,0.0,0.0,0.0
morgajo02,Joe Morgan,1984,116,365,50,89,21,0,6,43.0,66,4.0,1.0,0.0
murraed02,Eddie Murray,1984,162,588,97,180,26,3,29,110.0,107,25.0,2.0,0.0
jacksre01,Reggie Jackson,1984,143,525,67,117,17,2,25,81.0,55,7.0,3.0,1.0
seaveto01,Tom Seaver,1984,34,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
niekrph01,Phil Niekro,1984,32,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
eckerde01,Dennis Eckersley,1984,24,55,1,6,0,0,0,1.0,1,0.0,0.0,1.0
yountro01,Robin Yount,1984,160,624,105,186,27,7,16,80.0,67,7.0,1.0,1.0
morrija02,Jack Morris,1984,35,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
fiskca01,Carlton Fisk,1984,102,359,54,83,20,1,21,43.0,26,4.0,5.0,1.0
palmeji01,Jim Palmer,1984,5,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
schmimi01,Mike Schmidt,1984,151,528,93,146,23,3,36,106.0,92,14.0,4.0,0.0
winfida01,Dave Winfield,1984,141,567,106,193,34,4,19,100.0,53,9.0,0.0,0.0
eckerde01,Dennis Eckersley,1985,26,56,1,7,0,0,1,1.0,7,0.0,0.0,2.0
winfida01,Dave Winfield,1985,155,633,105,174,34,6,26,114.0,52,8.0,0.0,0.0
gossari01,Rich Gossage,1985,50,11,1,0,0,0,0,0.0,2,0.0,0.0,0.0
riceji01,Jim Rice,1985,140,546,85,159,20,3,27,103.0,51,5.0,2.0,0.0
schmimi01,Mike Schmidt,1985,158,549,89,152,31,5,33,93.0,87,8.0,3.0,0.0
raineti01,Tim Raines,1985,150,575,115,184,30,13,11,41.0,81,13.0,3.0,3.0
carewro01,Rod Carew,1985,127,443,69,124,17,3,2,39.0,64,9.0,1.0,9.0
jacksre01,Reggie Jackson,1985,143,460,64,116,27,0,27,85.0,78,12.0,1.0,0.0
ripkeca01,Cal Ripken,1985,161,642,116,181,32,5,26,110.0,67,1.0,1.0,0.0
cartega01,Gary Carter,1985,149,555,83,156,17,1,32,100.0,69,16.0,6.0,0.0
henderi01,Rickey Henderson,1985,143,547,146,172,28,5,24,72.0,99,1.0,3.0,0.0
trammal01,Alan Trammell,1985,149,605,79,156,21,7,13,57.0,50,4.0,2.0,11.0
seaveto01,Tom Seaver,1985,35,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
yountro01,Robin Yount,1985,122,466,76,129,26,3,15,68.0,49,3.0,2.0,1.0
suttebr01,Bruce Sutter,1985,58,4,0,0,0,0,0,0.0,0,0.0,0.0,0.0
gwynnto01,Tony Gwynn,1985,154,622,90,197,29,5,6,46.0,45,4.0,2.0,1.0
fiskca01,Carlton Fisk,1985,153,543,85,129,23,1,37,107.0,52,12.0,17.0,2.0
dawsoan01,Andre Dawson,1985,139,529,65,135,27,2,23,91.0,29,8.0,4.0,1.0
suttodo01,Don Sutton,1985,5,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
suttodo01,Don Sutton,1985,29,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
molitpa01,Paul Molitor,1985,140,576,93,171,28,3,10,48.0,54,6.0,1.0,7.0
carltst01,Steve Carlton,1985,16,28,2,5,1,0,0,3.0,1,0.0,0.0,1.0
fingero01,Rollie Fingers,1985,47,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
boggswa01,Wade Boggs,1985,161,653,107,240,42,3,8,78.0,96,5.0,4.0,3.0
niekrph01,Phil Niekro,1985,33,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
puckeki01,Kirby Puckett,1985,161,691,80,199,29,13,4,74.0,41,0.0,4.0,5.0
morrija02,Jack Morris,1985,36,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
ryanno01,Nolan Ryan,1985,35,63,2,7,2,0,0,4.0,4,0.0,0.0,14.0
blylebe01,Bert Blyleven,1985,14,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
sandbry01,Ryne Sandberg,1985,153,609,113,186,31,6,26,83.0,57,5.0,1.0,2.0
perezto01,Tony Perez,1985,72,183,25,60,8,0,6,33.0,22,1.0,0.0,0.0
brettge01,George Brett,1985,155,550,108,184,38,5,30,112.0,103,31.0,3.0,0.0
smithoz01,Ozzie Smith,1985,158,537,70,148,22,3,6,54.0,65,11.0,2.0,9.0
murraed02,Eddie Murray,1985,156,583,111,173,37,1,31,124.0,84,12.0,2.0,0.0
blylebe01,Bert Blyleven,1985,23,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
maddugr01,Greg Maddux,1986,6,12,0,4,0,0,0,0.0,0,0.0,0.0,1.0
puckeki01,Kirby Puckett,1986,161,680,119,223,37,6,31,96.0,34,4.0,7.0,2.0
cartega01,Gary Carter,1986,132,490,81,125,14,2,24,105.0,62,9.0,6.0,0.0
henderi01,Rickey Henderson,1986,153,608,130,160,31,5,28,74.0,89,2.0,2.0,0.0
trammal01,Alan Trammell,1986,151,574,107,159,33,7,21,75.0,59,4.0,5.0,11.0
brettge01,George Brett,1986,124,441,70,128,28,4,16,73.0,80,18.0,4.0,0.0
seaveto01,Tom Seaver,1986,16,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
carltst01,Steve Carlton,1986,10,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
gwynnto01,Tony Gwynn,1986,160,642,107,211,33,7,14,59.0,52,11.0,3.0,2.0
sandbry01,Ryne Sandberg,1986,154,627,68,178,28,5,14,76.0,46,6.0,0.0,3.0
niekrph01,Phil Niekro,1986,34,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
suttebr01,Bruce Sutter,1986,16,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0
yountro01,Robin Yount,1986,140,522,82,163,31,7,9,46.0,62,7.0,4.0,5.0
fiskca01,Carlton Fisk,1986,125,457,42,101,11,0,14,63.0,22,2.0,6.0,0.0
perezto01,Tony Perez,1986,77,200,14,51,12,1,2,29.0,25,2.0,0.0,0.0
dawsoan01,Andre Dawson,1986,130,496,65,141,32,2,20,78.0,37,11.0,6.0,1.0
suttodo01,Don Sutton,1986,34,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
jacksre01,Reggie Jackson,1986,132,419,65,101,12,2,18,58.0,92,11.0,3.0,0.0
seaveto01,Tom Seaver,1986,12,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
carltst01,Steve Carlton,1986,6,11,1,2,0,0,1,3.0,0,0.0,0.0,0.0
riceji01,Jim Rice,1986,157,618,98,200,39,2,20,110.0,62,5.0,4.0,0.0
murraed02,Eddie Murray,1986,137,495,61,151,25,1,17,84.0,78,7.0,0.0,0.0
eckerde01,Dennis Eckersley,1986,33,69,7,11,3,0,2,10.0,1,0.0,0.0,2.0
blylebe01,Bert Blyleven,1986,36,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
carltst01,Steve Carlton,1986,16,34,3,7,1,0,0,5.0,1,0.0,0.0,1.0
gossari01,Rich Gossage,1986,45,7,0,0,0,0,0,0.0,0,0.0,0.0,0.0
morrija02,Jack Morris,1986,35,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
winfida01,Dave Winfield,1986,154,565,90,148,31,5,24,104.0,77,9.0,2.0,2.0
raineti01,Tim Raines,1986,151,580,91,194,35,10,9,62.0,78,9.0,2.0,1.0
schmimi01,Mike Schmidt,1986,160,552,97,160,29,1,37,119.0,89,25.0,7.0,0.0
ryanno01,Nolan Ryan,1986,30,59,1,6,0,0,0,5.0,1,0.0,0.0,3.0
boggswa01,Wade Boggs,1986,149,580,107,207,47,2,8,71.0,105,14.0,0.0,4.0
molitpa01,Paul Molitor,1986,105,437,62,123,24,6,9,55.0,40,0.0,0.0,2.0
ripkeca01,Cal Ripken,1986,162,627,98,177,35,1,25,81.0,70,5.0,4.0,0.0
smithoz01,Ozzie Smith,1986,153,514,67,144,19,4,0,54.0,79,13.0,2.0,11.0
larkiba01,Barry Larkin,1986,41,159,27,45,4,3,3,19.0,9,1.0,0.0,0.0
dawsoan01,Andre Dawson,1987,153,621,90,178,24,2,49,137.0,32,7.0,7.0,0.0
niekrph01,Phil Niekro,1987,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0
suttodo01,Don Sutton,1987,35,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
raineti01,Tim Raines,1987,139,530,123,175,34,8,18,68.0,90,26.0,4.0,0.0
yountro01,Robin Yount,1987,158,635,99,198,25,9,21,103.0,76,10.0,1.0,6.0
jacksre01,Reggie Jackson,1987,115,336,42,74,14,1,15,43.0,33,0.0,4.0,0.0
brettge01,George Brett,1987,115,427,71,124,18,2,22,78.0,72,14.0,1.0,0.0
boggswa01,Wade Boggs,1987,147,551,108,200,40,6,24,89.0,105,19.0,2.0,1.0
niekrph01,Phil Niekro,1987,3,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
gwynnto01,Tony Gwynn,1987,157,589,119,218,36,13,7,54.0,82,26.0,3.0,2.0
niekrph01,Phil Niekro,1987,22,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
blylebe01,Bert Blyleven,1987,37,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
maddugr01,Greg Maddux,1987,34,42,3,5,0,0,0,2.0,0,0.0,0.0,7.0
morrija02,Jack Morris,1987,36,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0
winfida01,Dave Winfield,1987,156,575,83,158,22,1,27,97.0,76,5.0,0.0,1.0
trammal01,Alan Trammell,1987,151,597,109,205,34,3,28,105.0,60,8.0,3.0,2.0
murraed02,Eddie Murray,1987,160,618,89,171,28,3,30,91.0,73,6.0,0.0,0.0
henderi01,Rickey Henderson,1987,95,358,78,104,17,3,17,37.0,80,1.0,2.0,0.0
cartega01,Gary Carter,1987,139,523,55,123,18,2,20,83.0,42,1.0,1.0,1.0
molitpa01,Paul Molitor,1987,118,465,114,164,41,5,16,75.0,69,2.0,2.0,5.0
larkiba01,Barry Larkin,1987,125,439,64,107,16,2,12,43.0,36,3.0,5.0,5.0
ripkeca01,Cal Ripken,1987,162,624,97,157,28,3,27,98.0,81,0.0,1.0,0.0
carltst01,Steve Carlton,1987,23,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
puckeki01,Kirby Puckett,1987,157,624,96,207,32,5,28,99.0,32,7.0,6.0,0.0
carltst01,Steve Carlton,1987,9,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
riceji01,Jim Rice,1987,108,404,66,112,14,0,13,62.0,45,3.0,7.0,0.0
glavito02,Tom Glavine,1987,9,16,0,2,0,0,0,1.0,1,0.0,0.0,0.0
eckerde01,Dennis Eckersley,1987,54,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
gossari01,Rich Gossage,1987,40,4,0,0,0,0,0,0.0,0,0.0,0.0,0.0
fiskca01,Carlton Fisk,1987,135,454,68,116,22,1,23,71.0,39,8.0,8.0,1.0
schmimi01,Mike Schmidt,1987,147,522,88,153,28,0,35,113.0,83,15.0,2.0,0.0
smithoz01,Ozzie Smith,1987,158,600,104,182,40,4,0,75.0,89,3.0,1.0,12.0
ryanno01,Nolan Ryan,1987,34,65,2,4,0,0,1,4.0,1,0.0,0.0,7.0
sandbry01,Ryne Sandberg,1987,132,523,81,154,25,2,16,59.0,59,4.0,2.0,1.0
riceji01,Jim Rice,1988,135,485,57,128,18,3,15,72.0,48,2.0,3.0,0.0
maddugr01,Greg Maddux,1988,37,96,13,19,3,0,0,5.0,0,0.0,0.0,1.0
raineti01,Tim Raines,1988,109,429,66,116,19,7,12,48.0,53,14.0,2.0,0.0
morrija02,Jack Morris,1988,34,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
biggicr01,Craig Biggio,1988,50,123,14,26,6,1,3,5.0,7,2.0,0.0,1.0
ripkeca01,Cal Ripken,1988,161,575,87,152,25,1,23,81.0,102,7.0,2.0,0.0
suttebr01,Bruce Sutter,1988,38,1,0,0,0,0,0,0.0,1,0.0,0.0,0.0
molitpa01,Paul Molitor,1988,154,609,115,190,34,6,13,60.0,71,8.0,2.0,5.0
sandbry01,Ryne Sandberg,1988,155,618,77,163,23,8,19,69.0,54,3.0,1.0,1.0
smithoz01,Ozzie Smith,1988,153,575,80,155,27,1,3,51.0,74,2.0,1.0,12.0
trammal01,Alan Trammell,1988,128,466,73,145,24,1,15,69.0,46,8.0,4.0,0.0
gossari01,Rich Gossage,1988,46,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0
johnsra05,Randy Johnson,1988,4,9,1,1,0,0,0,0.0,0,0.0,0.0,0.0
winfida01,Dave Winfield,1988,149,559,96,180,37,2,25,107.0,69,10.0,2.0,0.0
eckerde01,Dennis Eckersley,1988,60,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
larkiba01,Barry Larkin,1988,151,588,91,174,32,5,12,56.0,41,3.0,8.0,10.0
henderi01,Rickey Henderson,1988,140,554,118,169,30,2,6,50.0,82,1.0,3.0,2.0
schmimi01,Mike Schmidt,1988,108,390,52,97,21,2,12,62.0,49,10.0,6.0,0.0
carltst01,Steve Carlton,1988,4,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
dawsoan01,Andre Dawson,1988,157,591,78,179,31,8,24,79.0,37,12.0,4.0,1.0
yountro01,Robin Yount,1988,162,621,92,190,38,11,13,91.0,63,10.0,3.0,2.0
fiskca01,Carlton Fisk,1988,76,253,37,70,8,1,19,50.0,37,9.0,5.0,1.0
gwynnto01,Tony Gwynn,1988,133,521,64,163,22,5,7,70.0,51,13.0,0.0,4.0
suttodo01,Don Sutton,1988,16,23,1,2,0,0,0,1.0,1,0.0,0.0,6.0
cartega01,Gary Carter,1988,130,455,39,110,16,2,11,46.0,34,1.0,7.0,1.0
glavito02,Tom Glavine,1988,42,60,6,11,1,0,0,5.0,3,0.0,0.0,8.0
alomaro01,Roberto Alomar,1988,143,545,84,145,24,6,9,41.0,47,5.0,3.0,16.0
murraed02,Eddie Murray,1988,161,603,75,171,27,2,28,84.0,75,8.0,0.0,0.0
blylebe01,Bert Blyleven,1988,33,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
ryanno01,Nolan Ryan,1988,33,70,1,4,0,0,0,2.0,4,0.0,0.0,7.0
smoltjo01,John Smoltz,1988,12,17,1,2,1,0,0,0.0,1,0.0,0.0,3.0
brettge01,George Brett,1988,157,589,90,180,42,3,24,103.0,82,15.0,3.0,0.0
boggswa01,Wade Boggs,1988,155,584,128,214,45,6,5,58.0,125,18.0,3.0,0.0
puckeki01,Kirby Puckett,1988,158,657,109,234,42,5,24,121.0,23,4.0,2.0,0.0
gossari01,Rich Gossage,1989,31,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0
dawsoan01,Andre Dawson,1989,118,416,62,105,18,6,21,77.0,35,13.0,1.0,0.0
molitpa01,Paul Molitor,1989,155,615,84,194,35,4,11,56.0,64,4.0,4.0,4.0
smoltjo01,John Smoltz,1989,33,62,6,7,1,1,1,6.0,6,0.0,0.0,6.0
johnsra05,Randy Johnson,1989,22,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
ripkeca01,Cal Ripken,1989,162,646,80,166,30,0,21,93.0,57,5.0,3.0,0.0
smithoz01,Ozzie Smith,1989,155,593,82,162,30,8,2,50.0,55,3.0,2.0,11.0
morrija02,Jack Morris,1989,24,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
gwynnto01,Tony Gwynn,1989,158,604,82,203,27,7,4,62.0,56,16.0,1.0,11.0
murraed02,Eddie Murray,1989,160,594,66,147,29,1,20,88.0,87,24.0,2.0,0.0
riceji01,Jim Rice,1989,56,209,22,49,10,2,3,28.0,13,0.0,1.0,0.0
henderi01,Rickey Henderson,1989,65,235,41,58,13,1,3,22.0,56,0.0,1.0,0.0
gossari01,Rich Gossage,1989,11,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0
